ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2035-09-02,32,28224,563,Employed,High School,7,30850,60,Divorced,1,Rent,642,0.2976221769,4,0,0.2883156484,0,Home,0,29,24,23906,649,608159,15831,2352.0,0.8150530143,2,592328,0.25435,0.2304471139,870.4687043585,0.6430564219,0,46.0
2025-02-07,50,37959,609,Employed,Master,24,23628,48,Married,1,Own,560,0.2928433767,3,0,0.3129078672,0,Home,0,26,17,1780,1536,44394,45021,3163.25,0.8359583681,6,5501,0.214128,0.1744672564,687.2600866416,0.3942970321,0,52.0
2053-12-10,34,113332,578,Employed,Bachelor,11,18346,36,Single,3,Own,647,0.3455107913,2,0,0.1786746375,0,Debt Consolidation,0,19,19,650,380,112740,34341,9444.3333333333,0.641481754,8,78399,0.214346,0.1925865787,674.89298757,0.1399667865,1,37.6
2019-07-18,36,65087,583,Employed,Master,13,16824,72,Single,0,Mortgage,695,0.3600194938,4,1,0.5490615745,0,Home,0,35,9,2463,702,122406,16042,5423.9166666667,0.667250991,7,106364,0.240324,0.2334685706,436.2758763534,0.2085717657,1,44.0
2043-04-22,39,69763,529,Employed,Associate,18,11564,60,Married,1,Rent,219,0.0811939731,3,1,0.4301412696,0,Auto,0,18,10,2156,1799,27696,3608,5813.5833333333,0.8600269011,1,24088,0.252064,0.2556671146,343.2714802939,0.0967168523,1,44.0
2050-05-13,33,15000,409,Employed,High School,13,11248,36,Married,0,Mortgage,838,0.3794754445,2,1,0.3133719511,0,Auto,1,13,19,1866,654,156967,61620,1250.0,0.6793333848,7,95347,0.291748,0.2944755595,474.0982402269,1.0496785922,0,60.0
2072-02-25,35,67584,527,Employed,Bachelor,13,22411,12,Married,2,Other,1092,0.4544565978,0,2,0.7616450849,0,Education,0,14,17,4401,3207,99836,15044,5632.0,0.8294690245,5,84792,0.223911,0.2198202547,2097.3497766258,0.5662907984,0,57.0
2066-10-19,29,35204,595,Employed,Bachelor,4,29029,60,Married,3,Own,231,0.3686011763,2,2,0.3829331171,0,Auto,0,22,8,1221,2284,164896,44586,2933.6666666667,0.853717088,9,120310,0.236529,0.2525689762,856.417159551,0.3706682739,0,52.0
2072-07-29,46,34862,564,Employed,High School,25,35232,60,Single,1,Mortgage,591,0.2167981964,4,1,0.0877013968,0,Other,0,32,24,987,1720,128049,2247,2905.1666666667,0.9717466554,4,125802,0.258232,0.2499483388,1033.9991203505,0.5593479847,0,47.0
2041-10-26,25,18363,607,Employed,Master,3,55013,96,Widowed,0,Rent,487,0.20219228,1,2,0.3675338178,0,Debt Consolidation,0,27,19,608,2513,8924,31595,1530.25,0.7459022508,4,6035,0.286513,0.2567619292,1354.5761325301,1.2034478893,0,53.0
2052-03-23,46,29649,579,Employed,High School,22,14603,48,Married,0,Mortgage,697,0.1346025769,5,1,0.107713643,0,Debt Consolidation,0,17,28,4236,1304,200057,4828,2470.75,0.6607162328,5,195229,0.220103,0.2125978326,454.2349802609,0.4659455551,0,47.0
2049-05-11,27,62583,603,Employed,Bachelor,6,41405,60,Married,3,Rent,483,0.2210777788,1,3,0.1796966944,0,Home,0,18,24,2532,128,39520,57126,5215.25,0.8596270736,6,1680,0.244905,0.2765701384,1280.6247585259,0.338166868,0,47.0
2041-12-28,25,89238,603,Self-Employed,Doctorate,3,25551,12,Divorced,0,Rent,566,0.6422420375,3,3,0.2116947957,0,Debt Consolidation,0,27,17,2248,422,6525,8136,7436.5,0.8084646072,6,7808,0.189051,0.2125488573,2382.2767759565,0.3964602671,0,53.0
2040-11-07,35,33966,504,Employed,Master,17,15118,36,Married,2,Mortgage,305,0.4928014149,5,1,0.4356473448,0,Debt Consolidation,0,29,21,2516,484,112906,384177,2830.5,0.5146476959,6,4062,0.248118,0.230656037,585.7306236349,0.3146902044,0,58.0
2051-03-23,35,92322,602,Employed,High School,10,13011,12,Divorced,2,Mortgage,674,0.09566278,4,2,0.2765637777,0,Home,0,27,24,18010,1192,118789,6114,7693.5,0.8497188521,6,112675,0.177011,0.1693872571,1186.2867177784,0.2417997943,1,34.4
2054-11-17,45,152277,633,Employed,Bachelor,22,21419,36,Single,0,Rent,570,0.3029220324,1,2,0.2289793714,0,Education,0,24,9,2968,1394,227441,20383,12689.75,0.807159691,5,207058,0.189919,0.1856138791,780.3935165564,0.1064160852,1,35.2
2064-03-15,36,23328,498,Employed,Bachelor,11,11966,120,Married,4,Rent,605,0.3136926034,5,0,0.2901752018,0,Other,0,22,8,2839,579,93536,22580,1944.0,0.960451635,6,70956,0.317966,0.3198169823,333.0951056525,0.4825592107,0,53.0
2018-02-21,35,16054,526,Employed,Associate,13,20612,36,Married,1,Own,465,0.1443622368,1,2,0.2065330442,0,Education,0,25,21,4127,665,51140,11870,1337.8333333333,0.6159170723,6,39270,0.242612,0.231663828,799.6733391448,0.9453145677,0,53.0
2028-10-15,44,77888,536,Employed,High School,24,37704,60,Single,1,Other,516,0.3579062037,3,1,0.153505115,0,Auto,0,33,20,987,4436,75623,22531,6490.6666666667,0.7638700815,6,53092,0.274704,0.2530586649,1113.4335201685,0.2510425514,0,48.0
2032-02-11,29,77688,560,Employed,Associate,8,26328,96,Single,1,Mortgage,459,0.2448697289,7,1,0.3937221703,0,Debt Consolidation,0,29,21,1744,756,75553,8935,6474.0,0.6823707945,5,66618,0.281328,0.2705296187,672.668724681,0.1748020891,0,52.0
2032-03-02,46,109413,494,Employed,Associate,24,35272,24,Married,3,Mortgage,94,0.1754821302,3,3,0.1185043387,0,Home,1,24,28,1286,489,19363,15604,9117.75,0.9037771192,5,3759,0.263272,0.2589497946,1898.3959577052,0.2185183798,1,43.2
2033-07-20,34,60908,572,Employed,Bachelor,10,27584,60,Single,3,Own,777,0.2999744895,1,1,0.2083182174,0,Debt Consolidation,0,22,3,779,1819,6951,23513,5075.6666666667,0.9629864499,5,5084,0.246584,0.2219532638,764.9066023655,0.3037840551,0,55.0
2034-12-26,62,25282,600,Employed,Bachelor,39,5161,72,Married,3,Mortgage,636,0.0506938933,3,0,0.0795723368,0,Home,0,36,23,6032,366,137493,23332,2106.8333333333,0.9887835709,4,114161,0.220161,0.2464412736,137.8978916355,0.3673275334,0,44.0
2023-09-01,51,19427,642,Employed,Bachelor,29,11734,108,Married,3,Rent,503,0.2476033003,4,0,0.3585912237,0,Auto,0,26,12,1358,1988,249787,8917,1618.9166666667,0.768815614,6,240870,0.235734,0.2000140888,235.0016162455,0.4558613988,0,49.0
2062-06-25,58,195846,611,Employed,Master,36,15501,96,Widowed,2,Own,438,0.0650662666,3,1,0.4725438278,0,Home,0,25,17,2247,213,159687,33236,8565.25,0.734584192,4,126451,0.245001,0.2940012,420.9978957536,0.1002887126,1,36.8
2046-01-03,30,36419,560,Employed,Associate,5,51913,72,Single,0,Own,127,0.4175899636,3,2,0.1519016255,0,Debt Consolidation,0,22,8,2313,619,58464,31500,3034.9166666667,0.8969511979,5,26964,0.286913,0.3128172779,1604.9042729862,0.5706595809,0,53.0
2055-03-14,32,27948,622,Employed,Master,12,30129,24,Married,4,Rent,469,0.0772363383,3,3,0.0920716771,0,Auto,0,27,21,2279,179,18662,34876,2329.0,0.6954626939,7,10094,0.194129,0.1644949451,1481.6886278018,0.8375648896,0,48.0
2056-11-23,25,42088,538,Employed,Associate,5,16762,84,Single,1,Mortgage,136,0.3096307971,3,0,0.4191049264,0,Home,0,24,10,1590,1636,199197,5370,3507.3333333333,0.792445687,1,193827,0.272762,0.2644235095,439.8528611602,0.1641853814,0,53.0
2072-09-16,30,34815,597,Employed,Associate,8,18470,12,Married,1,Mortgage,304,0.1842197232,0,1,0.170138029,0,Debt Consolidation,0,27,5,3090,390,162331,9443,2901.25,0.8418030782,7,152888,0.18497,0.1703987924,1684.901342927,0.6855325611,0,48.0
2060-10-10,40,42347,441,Employed,Bachelor,18,24573,48,Single,1,Rent,251,0.259163285,0,0,0.1915711398,0,Debt Consolidation,0,25,10,1716,3579,14547,494846,3528.9166666667,0.8356055328,3,7482,0.299073,0.3124942554,902.7210334489,0.3269334876,0,51.0
2047-12-05,35,26062,509,Unemployed,Doctorate,13,17169,48,Married,1,Own,223,0.1864398371,3,1,0.1641619873,0,Home,0,27,19,1162,889,3590,9672,2171.8333333333,0.8852271032,2,3688,0.257669,0.2270684728,547.5377998218,0.3547868006,0,54.0
2030-12-23,48,25430,631,Employed,Bachelor,23,19710,84,Single,1,Other,329,0.1216899466,6,1,0.4217304148,0,Debt Consolidation,0,17,26,2240,216,39805,14636,2119.1666666667,0.8030530049,9,25169,0.22921,0.2221040436,464.2894942418,0.374340304,0,54.0
2055-09-17,46,45150,524,Employed,High School,26,25642,72,Married,1,Own,246,0.3384159296,2,3,0.5352112428,0,Home,0,20,24,4241,844,74253,16917,3762.5,0.7543099232,8,57336,0.278642,0.3022531776,775.146658864,0.2714011053,0,57.0
2037-02-12,36,76608,544,Self-Employed,High School,14,40491,24,Married,0,Rent,573,0.3867259949,0,3,0.4671464974,0,Education,0,23,23,2969,592,26754,13433,6384.0,0.931504652,6,13321,0.243491,0.2559099802,2173.0913679762,0.4301521566,0,59.0
2022-11-17,39,68255,568,Employed,Bachelor,19,19605,96,Married,0,Own,284,0.4343584412,2,3,0.0224797429,0,Debt Consolidation,0,17,9,2142,9233,86937,9275,5687.9166666667,0.8743137238,3,77662,0.270605,0.2937468302,532.1142361672,0.1434821014,0,50.0
2044-04-12,46,212396,478,Employed,Bachelor,25,32777,24,Single,0,Mortgage,875,0.354452456,2,0,0.0332436625,0,Home,0,20,19,1569,2920,77249,23206,17699.6666666667,0.5417619233,3,54043,0.268777,0.2574826173,1761.6878456491,0.1489682204,1,36.8
2037-11-08,31,49316,466,Unemployed,High School,9,32959,12,Divorced,2,Rent,176,0.5864213311,4,1,0.1763550095,0,Home,0,27,7,1205,1231,45091,211203,4109.6666666667,0.6272179701,4,3398,0.264959,0.267304464,3160.3042903879,0.8118187096,0,56.0
2019-10-29,36,128392,649,Employed,Master,15,27330,48,Widowed,3,Rent,313,0.5598486862,5,2,0.4786935726,0,Auto,0,29,7,7038,1286,189694,9173,10699.3333333333,0.9693604818,6,180521,0.19783,0.237396,887.0783547475,0.112163844,1,39.2
2056-12-07,49,82234,534,Employed,Bachelor,27,78855,48,Divorced,1,Rent,346,0.1736332496,2,2,0.2115735753,0,Debt Consolidation,0,26,12,1490,4037,42216,10270,6852.8333333333,0.8519845891,5,31946,0.306855,0.2911001498,2798.5810511446,0.4588731256,0,50.0
2019-12-24,23,15706,570,Unemployed,Master,0,29279,60,Married,3,Rent,556,0.2435498056,3,0,0.1409321677,0,Education,0,40,4,4199,739,140557,68340,1308.8333333333,0.5627022292,5,72217,0.249279,0.2969177945,941.7394790581,1.1443317044,0,56.0
2038-12-07,33,111378,628,Employed,Master,9,23610,60,Single,3,Rent,303,0.1153438879,3,0,0.4971389665,0,Home,1,29,13,2167,450,11693,51206,9281.5,0.6991580592,2,6103,0.21461,0.2198918975,651.9374060389,0.1028861074,0,57.0
2027-04-26,42,116316,555,Employed,High School,19,17127,60,Married,1,Mortgage,375,0.4668529295,2,1,0.5117225892,0,Debt Consolidation,0,24,18,112659,828,147792,60221,9693.0,0.8576293606,3,87571,0.244627,0.2404445134,493.1509481247,0.0895647321,1,44.8
2031-06-28,34,32400,564,Employed,Master,11,26175,96,Married,2,Rent,453,0.2164361878,0,0,0.2902493221,0,Home,0,31,17,2966,1864,74930,72869,2700.0,0.9417349183,3,2061,0.279175,0.3202238234,759.0630261243,0.4489122319,0,53.0
2056-04-22,25,60207,587,Employed,High School,3,23705,48,Divorced,1,Mortgage,926,0.1350102408,9,0,0.3042100514,0,Home,0,19,23,3992,1179,179338,11691,5017.25,0.9190914059,8,167647,0.225205,0.2127890512,737.602512328,0.3315765633,0,49.0
2029-08-11,18,25817,602,Employed,Master,0,24743,60,Single,1,Rent,403,0.2481277129,1,2,0.7122723118,0,Debt Consolidation,0,24,3,1049,420,63171,49083,2151.4166666667,0.7065034687,6,14088,0.228743,0.2374204082,708.1058551554,0.5164531224,0,60.0
2033-10-13,41,26191,526,Employed,Bachelor,17,17056,36,Married,0,Mortgage,339,0.1120866698,1,1,0.3129762098,0,Home,0,14,20,11695,1779,192364,120882,2182.5833333333,0.7622185723,4,71482,0.239056,0.2615484502,688.6044763686,0.4708202709,0,53.0
2069-12-25,41,52621,582,Employed,Bachelor,16,44751,84,Single,2,Other,474,0.3644054224,3,1,0.2746274545,1,Debt Consolidation,0,25,4,1295,5047,49759,29828,4385.0833333333,0.8724282796,6,19931,0.278751,0.3016378568,1284.4969750554,0.4010179149,0,67.0
2054-12-04,46,37523,621,Employed,Associate,23,6898,108,Single,2,Mortgage,288,0.275999398,6,1,0.7239397965,0,Debt Consolidation,0,33,26,9408,5189,26882,31928,3126.9166666667,0.9084169765,4,3935,0.241398,0.2814254505,176.1829495017,0.148447496,0,56.0
2024-10-16,32,68402,508,Employed,Associate,7,14011,12,Married,3,Other,1111,0.1996320432,2,0,0.330972557,0,Home,0,24,13,490,134,402393,77737,5700.1666666667,0.9216108472,5,324656,0.225011,0.2551305581,1335.1551203372,0.4291374732,0,47.0
2040-09-15,66,65813,574,Employed,High School,45,31484,12,Married,1,Other,391,0.1762425121,1,2,0.2596061448,0,Education,0,26,10,2154,451,57673,28384,5484.4166666667,0.660615256,4,29289,0.209484,0.2300149384,2961.9215991206,0.6113542794,0,51.0
2056-04-28,35,48930,564,Employed,Master,14,22945,72,Divorced,2,Other,418,0.0711332141,2,2,0.3390033121,0,Home,0,24,23,5979,423,126843,5375,4077.5,0.786974764,3,121468,0.255945,0.2990974189,688.9466259707,0.2714767936,0,50.0
2035-10-14,44,28304,566,Employed,Associate,17,16616,120,Divorced,3,Rent,353,0.1249950226,1,0,0.3598478653,0,Debt Consolidation,0,25,3,1581,2829,72859,6102,2358.6666666667,0.7797572365,8,66757,0.288616,0.3113302617,451.9953447188,0.341292543,0,56.0
2042-03-28,20,51316,441,Employed,High School,0,7993,48,Divorced,3,Mortgage,699,0.2203373894,4,0,0.2365370664,0,Home,0,25,17,1993,1268,25362,40425,4276.3333333333,0.8447914414,3,2636,0.282493,0.2771599587,277.2758152115,0.2282974079,0,52.0
2038-02-09,34,37782,490,Employed,High School,13,8784,72,Married,1,Mortgage,408,0.1162446268,4,2,0.057637983,0,Auto,0,21,18,1351,9597,209760,30011,3148.5,0.8030255263,3,179749,0.278784,0.3065050449,267.9539103899,0.2146907767,0,46.0
2037-06-02,22,67306,534,Employed,High School,0,22837,72,Married,2,Mortgage,317,0.2921035119,3,0,0.2865030593,0,Home,0,18,11,7399,1134,30304,12050,5608.8333333333,0.8820321335,5,18254,0.270837,0.2890113475,670.9362327199,0.1761393456,0,52.0
2061-02-23,50,48958,663,Employed,Bachelor,29,19396,36,Single,4,Own,923,0.407182135,3,1,0.2184727452,0,Other,0,27,26,3866,757,353392,6754,4079.8333333333,0.9276398751,3,346638,0.172896,0.1863739117,707.429245451,0.3996313359,1,33.6
2034-09-02,43,117234,566,Employed,Bachelor,21,16618,48,Married,0,Other,533,0.2896832499,1,3,0.2518339824,0,Other,0,34,17,15156,410,48012,79082,9769.5,0.8101240893,8,8964,0.228618,0.1882188043,495.3195662143,0.1052581571,1,40.8
2038-04-04,44,29051,467,Unemployed,Bachelor,24,26641,60,Married,1,Mortgage,482,0.3150298561,5,2,0.2409746145,0,Education,0,26,17,3509,561,64230,21109,2420.9166666667,0.8617217167,4,43121,0.298141,0.2736520161,819.3167679789,0.5375305916,0,57.0
2059-03-02,54,55278,542,Employed,Master,31,29971,48,Married,0,Rent,395,0.3035288053,2,1,0.2432259661,0,Home,0,20,23,1174,3986,24341,357065,4606.5,0.8435589726,0,9024,0.253971,0.2225856257,948.4807741775,0.2916489253,0,52.0
2058-07-06,52,38652,543,Employed,Bachelor,29,30736,24,Married,3,Own,286,0.1944009461,2,1,0.111206353,0,Home,0,21,2,1150,664,34270,4063,3221.0,0.7400563074,6,30207,0.234236,0.2113718456,1581.4611869984,0.5797768355,0,54.0
2071-05-28,34,49068,607,Employed,Bachelor,13,23160,108,Single,3,Mortgage,286,0.1155829429,0,3,0.2005343788,0,Home,0,26,4,11594,5773,153776,68291,4089.0,0.757695243,9,85485,0.26466,0.25204539,544.0862590058,0.20300471,0,50.0
2041-12-09,50,72320,579,Employed,Master,27,18011,108,Married,0,Other,413,0.0999519999,2,0,0.3722515469,0,Auto,0,19,19,515,746,25003,15312,6026.6666666667,0.70012553,3,9691,0.273511,0.2554247083,427.3106658752,0.1394320795,0,53.0
2066-02-11,26,169727,589,Employed,High School,0,20862,60,Single,0,Own,657,0.064686422,3,0,0.3453393236,0,Other,0,22,21,2713,341,45447,16689,14143.9166666667,0.8871615133,3,28758,0.231362,0.2431534042,603.9818671397,0.089153655,1,40.8
2045-06-06,31,30910,529,Employed,Associate,7,93690,84,Single,3,Rent,135,0.4144749892,4,0,0.1558178163,0,Home,0,21,2,2760,301,25852,4720,2575.8333333333,0.920356197,6,21132,0.35419,0.3817312613,3211.7495600031,1.2992880854,0,56.0
2069-12-07,29,48252,509,Employed,High School,9,26840,48,Married,0,Rent,954,0.3447950583,2,0,0.2580373964,0,Debt Consolidation,0,20,29,10776,4050,124276,14889,4021.0,0.8379466428,1,109387,0.26734,0.2384752227,872.7723245386,0.4543079643,0,49.0
2062-02-16,33,71959,614,Employed,High School,8,48345,48,Married,0,Mortgage,1318,0.4190844028,3,0,0.2817295225,0,Home,0,20,4,14944,4344,67003,15549,5996.5833333333,0.8415990864,8,51454,0.236345,0.2701706558,1657.8473217357,0.4962571445,0,51.0
2055-04-13,44,77947,460,Employed,Bachelor,18,31250,24,Divorced,1,Mortgage,276,0.302169153,1,0,0.52643004,0,Auto,0,24,12,2350,333,162704,15370,6495.5833333333,0.8229013875,3,147334,0.27625,0.2996103716,1746.6489464683,0.3113883454,0,54.0
2024-05-01,42,79733,629,Employed,Bachelor,22,33721,48,Married,0,Mortgage,348,0.0464981606,1,0,0.2654287868,0,Home,1,31,4,18685,2797,31559,20639,6644.4166666667,0.7581701706,5,10920,0.214221,0.2349009293,1089.8823647194,0.2164046051,0,57.0
2062-07-28,55,51318,572,Unemployed,Master,30,23909,60,Divorced,1,Own,258,0.2252830186,1,1,0.4038135775,0,Auto,1,24,18,5060,1468,72675,32622,4276.5,0.7051699214,5,40053,0.242909,0.2236201196,665.2711114827,0.2158940983,0,65.0
2058-06-19,34,117067,535,Employed,Associate,13,26164,108,Divorced,4,Own,378,0.37350719,3,2,0.3899424683,0,Debt Consolidation,0,28,1,5011,3820,64273,8739,9755.5833333333,0.460908184,4,55534,0.303664,0.2808944113,667.2762614145,0.1071464643,1,44.0
2042-09-11,47,73784,633,Employed,Associate,27,24983,36,Married,2,Own,150,0.2153219945,5,0,0.4251764864,0,Debt Consolidation,0,29,13,12136,435,14752,49250,6148.6666666667,0.8197316544,4,2190,0.193483,0.2072156921,937.6684935457,0.1768950168,1,42.4
2062-03-25,54,62081,605,Employed,Associate,31,16257,96,Married,2,Rent,100,0.0850676117,3,0,0.0491363311,0,Education,0,24,26,1539,4306,99504,6451,5173.4166666667,0.9291089088,2,93053,0.248757,0.2714746904,416.4012446829,0.0998182203,0,44.0
2070-11-09,44,66551,527,Employed,Associate,23,14640,48,Married,3,Mortgage,561,0.2374524436,5,1,0.1587094419,0,Auto,0,19,22,6332,2067,141516,16162,5545.9166666667,0.706308804,2,125354,0.24614,0.2276719699,467.3681927294,0.1854279923,1,36.8
2019-08-22,34,93598,540,Unemployed,Master,12,18760,36,Divorced,4,Rent,378,0.5921888471,4,1,0.5619735427,0,Auto,0,29,26,4096,5664,9760,3845,7799.8333333333,0.6914855759,4,5915,0.23376,0.2537825947,749.6525228088,0.1445739254,1,48.8
2061-01-14,49,77214,587,Employed,Bachelor,23,46955,48,Single,2,Rent,599,0.1392737141,3,0,0.4337053175,0,Home,0,22,21,4867,730,87344,4242,6434.5,0.821999212,7,83102,0.248455,0.2244766167,1490.8030594607,0.3247809557,0,53.0
2028-04-26,47,52483,518,Employed,Associate,27,28834,72,Widowed,3,Mortgage,1785,0.1845683272,4,0,0.4644620565,0,Debt Consolidation,0,26,4,3083,3196,180472,26739,4373.5833333333,0.8350137753,5,153733,0.284834,0.2843506134,838.5678031927,0.5998668833,0,54.0
2041-03-19,66,68345,582,Employed,Bachelor,41,24905,84,Single,1,Other,247,0.2415734108,3,2,0.2497803305,0,Auto,0,29,2,3024,331,122333,31689,5695.4166666667,0.9385102283,4,90644,0.258905,0.29224622,699.1691105701,0.1661281634,0,54.0
2066-02-16,27,73560,557,Employed,Bachelor,7,56582,60,Married,4,Own,275,0.3444336549,5,1,0.0561514762,1,Other,0,22,14,6877,1232,44403,23085,6130.0,0.9314659388,5,21318,0.283082,0.2909241525,1799.2032606213,0.3383692105,0,62.0
2059-10-25,41,47444,554,Employed,High School,18,23641,60,Single,1,Other,530,0.5410713292,4,2,0.3613830256,0,Auto,0,20,1,5298,1678,29039,5449,3953.6666666667,0.8262405362,3,23590,0.251641,0.2169537828,648.8507230183,0.298166442,0,60.0
2025-12-14,21,123813,624,Self-Employed,Master,0,15860,48,Married,2,Own,1034,0.2379491575,4,0,0.1806194497,0,Debt Consolidation,0,22,21,2851,6854,22570,25081,10317.75,0.8456798637,10,4904,0.19886,0.2079544529,489.3726394348,0.1476458181,1,38.4
2070-09-13,28,23539,589,Employed,Associate,9,33914,36,Single,5,Rent,351,0.4396595296,0,2,0.4525789174,0,Education,0,28,21,9368,540,43500,13829,1961.5833333333,0.8629428999,4,29671,0.224414,0.2062478349,1271.1880072472,0.8269788898,0,59.0
2023-05-13,52,33625,571,Employed,Bachelor,31,27132,36,Married,0,Own,564,0.4119484997,3,0,0.2317747024,0,Debt Consolidation,0,24,15,4454,552,41618,9617,2802.0833333333,0.9749487758,5,32001,0.226632,0.2360292858,1058.8173772579,0.579146722,0,54.0
2060-06-23,44,30453,579,Employed,High School,20,13744,60,Married,2,Other,275,0.0927602696,4,2,0.1843741186,0,Debt Consolidation,0,34,27,5830,154,87769,89494,2537.75,0.6534693378,7,8074,0.229244,0.2572758483,409.2881788141,0.2696436524,0,50.0
2029-04-23,37,79865,539,Employed,High School,13,16902,60,Single,2,Other,227,0.4342501153,2,0,0.6611102889,0,Debt Consolidation,1,24,8,2024,447,17018,7126,6655.4166666667,0.8729503572,3,9892,0.252402,0.2583097005,504.3638383694,0.1098900152,0,66.0
2033-12-26,25,25902,570,Employed,Associate,2,9529,36,Divorced,0,Rent,472,0.4568915492,7,3,0.5348582694,1,Debt Consolidation,0,16,19,2450,2397,414875,7564,2158.5,0.7593575012,7,407311,0.209529,0.2230474022,365.4208052887,0.3879642369,0,67.0
2056-04-26,47,61865,607,Employed,Master,25,14763,96,Single,1,Mortgage,441,0.3534039436,2,3,0.4980558386,0,Education,0,33,1,3282,2572,94233,28912,5155.4166666667,0.8733598407,3,65321,0.246263,0.2160817102,324.2970276304,0.1484452329,1,44.0
2061-10-31,41,122962,551,Self-Employed,Associate,21,9366,36,Married,1,Mortgage,602,0.4785564988,1,0,0.1412476112,1,Debt Consolidation,0,24,14,1298,1831,219097,82754,10246.8333333333,0.6280601136,8,136343,0.218866,0.2072454453,351.5414406541,0.0930571826,1,48.0
2020-11-26,49,15000,625,Employed,Bachelor,23,21151,12,Married,0,Rent,753,0.3988111931,0,1,0.2499618871,0,Other,0,23,19,2768,2883,52383,7860,1250.0,0.8410486124,2,44523,0.173651,0.1633703289,1922.423383922,2.1403387071,0,51.0
2026-08-26,43,54226,482,Employed,Associate,21,18228,84,Single,0,Rent,440,0.0716049137,3,2,0.0420946445,0,Debt Consolidation,0,18,4,981,2488,34384,3132,4518.8333333333,0.9352726331,6,31252,0.302228,0.2977748384,518.4681127679,0.2121052143,0,52.0
2026-11-16,74,97999,693,Employed,Master,49,17623,36,Divorced,3,Rent,380,0.1232555587,2,2,0.222032913,0,Auto,0,16,22,16333,7660,43454,17925,8166.5833333333,0.7816729671,8,25529,0.156123,0.1779535812,635.3059775881,0.1243244495,1,35.2
